F_ST h2 p N d power
0.1 0.5 0.001 1000 0.249283959303488 0.087208885137024
0.1 0.5 0.001 1032.82812594103 0.242260483215245 0.0865461228203255
0.1 0.5 0.001 1066.73393773486 0.242722156349234 0.0848728765921543
0.1 0.5 0.001 1101.75281378839 0.25376921219828 0.0907874041889975
0.1 0.5 0.001 1137.92129391532 0.246097606455424 0.0892328409543758
0.1 0.5 0.001 1175.27711746295 0.247504316503144 0.0909922479483455
0.1 0.5 0.001 1213.85926269063 0.241142308983637 0.088803566602335
0.1 0.5 0.001 1253.70798744092 0.233828981500782 0.0891977375292307
0.1 0.5 0.001 1294.8648711459 0.241013230239951 0.0897818332075577
0.1 0.5 0.001 1337.3728582125 0.252672629748802 0.0960655494942192
0.1 0.5 0.001 1381.27630283201 0.250650712076898 0.0973657401533727
0.1 0.5 0.001 1426.62101526074 0.247318994635044 0.0972329295106118
0.1 0.5 0.001 1473.45430961984 0.25209786155341 0.0989734057639662
0.1 0.5 0.001 1521.82505326439 0.243075313466226 0.0965844235794463
0.1 0.5 0.001 1571.78371777316 0.249449461637748 0.100814625310846
0.1 0.5 0.001 1623.38243161228 0.243489367291709 0.102274630346872
0.1 0.5 0.001 1676.6750345277 0.245028487869559 0.100805132706331
0.1 0.5 0.001 1731.71713372335 0.250377239948036 0.108254404180661
0.1 0.5 0.001 1788.56616188346 0.245629665089417 0.103782567861338
0.1 0.5 0.001 1847.28143709963 0.238920478346824 0.10652557462296
0.1 0.5 0.001 1907.92422476527 0.248228737171075 0.111448211842419
0.1 0.5 0.001 1970.5578015018 0.25150439239192 0.11461829670185
0.1 0.5 0.001 2035.24752118358 0.245120250336312 0.110446638837807
0.1 0.5 0.001 2102.06088313016 0.242309320503921 0.111418152137949
0.1 0.5 0.001 2171.06760253726 0.247794532088199 0.114651035932496
0.1 0.5 0.001 2242.33968321985 0.25491850668887 0.119914928062251
0.1 0.5 0.001 2315.95149274315 0.246152872013806 0.119377521751086
0.1 0.5 0.001 2391.97984002024 0.250966099991459 0.122012884583113
0.1 0.5 0.001 2470.50405545683 0.23646999072269 0.11849680244478
0.1 0.5 0.001 2551.60607372718 0.248689094279697 0.127729073400579
0.1 0.5 0.001 2635.37051926739 0.255884300204121 0.138693393030595
0.1 0.5 0.001 2721.88479457518 0.251816235936764 0.138279924588948
0.1 0.5 0.001 2811.23917140846 0.249051736045427 0.13566924717796
0.1 0.5 0.001 2903.52688497781 0.250207849030821 0.143573277620191
0.1 0.5 0.001 2998.84423123103 0.244623935521051 0.140623369858837
0.1 0.5 0.001 3097.29066733141 0.253560674548962 0.152188596256543
0.1 0.5 0.001 3198.96891543454 0.254862996294607 0.150771769297637
0.1 0.5 0.001 3303.98506987186 0.246175271414216 0.144865374871179
0.1 0.5 0.001 3412.44870785289 0.250458282865691 0.15391303362998
0.1 0.5 0.001 3524.47300380159 0.254276714503406 0.162968553242477
0.1 0.5 0.001 3640.17484744614 0.247668179240674 0.164696411484798
0.1 0.5 0.001 3759.67496578547 0.242202087482315 0.163911996298796
0.1 0.5 0.001 3883.0980490596 0.254594342318413 0.179275190227008
0.1 0.5 0.001 4010.5728808555 0.244687114960941 0.175264665867853
0.1 0.5 0.001 4142.2324724839 0.258607728294722 0.193190860998299
0.1 0.5 0.001 4278.21420176762 0.25105556441097 0.187185998131856
0.1 0.5 0.001 4418.65995638594 0.247493304560395 0.190421123350857
0.1 0.5 0.001 4563.71628192476 0.244515379020726 0.194023708836334
0.1 0.5 0.001 4713.53453478691 0.238978886622353 0.196610503803122
0.1 0.5 0.001 4868.27104012228 0.241787232705342 0.199832383970706
0.1 0.5 0.001 5028.08725494248 0.244161458714083 0.211590659189552
0.1 0.5 0.001 5193.14993659021 0.240870046414185 0.209358962594235
0.1 0.5 0.001 5363.63131673925 0.233951793984553 0.202755441085759
0.1 0.5 0.001 5539.7092811064 0.249188268078461 0.232959262060201
0.1 0.5 0.001 5721.56755506325 0.234770009026353 0.220915724459432
0.1 0.5 0.001 5909.39589534097 0.257584746680588 0.265136177924741
0.1 0.5 0.001 6103.39028802862 0.254361067453621 0.260261093520053
0.1 0.5 0.001 6303.75315307128 0.246005470877049 0.25780182589852
0.1 0.5 0.001 6510.69355548146 0.248952603687622 0.264075493547651
0.1 0.5 0.001 6724.42742348425 0.252626783089999 0.279046806295274
0.1 0.5 0.001 6945.1777738237 0.246924082323515 0.283028200591991
0.1 0.5 0.001 7173.17494446561 0.244266594098234 0.289872342572478
0.1 0.5 0.001 7408.65683493957 0.246749356308264 0.300660596477494
0.1 0.5 0.001 7651.86915457083 0.249409440933613 0.334031336815618
0.1 0.5 0.001 7903.06567886135 0.23884988924577 0.327166922513656
0.1 0.5 0.001 8162.50851428723 0.24892488962094 0.336645471382596
0.1 0.5 0.001 8430.46837178897 0.250574012411269 0.366485900352409
0.1 0.5 0.001 8707.22484923992 0.244483520493916 0.359509136236138
0.1 0.5 0.001 8993.06672318762 0.253358335690569 0.38956158951753
