F_ST h2 p N d power
0.12 0.5 0.001 1000 0.495213645237277 0.164096864041889
0.12 0.5 0.001 1032.82812594103 0.496311096494921 0.1697140072135
0.12 0.5 0.001 1066.73393773486 0.502224425090953 0.175005912431081
0.12 0.5 0.001 1101.75281378839 0.49912896393273 0.179795247180688
0.12 0.5 0.001 1137.92129391532 0.499123668174074 0.174783355102567
0.12 0.5 0.001 1175.27711746295 0.497033004396058 0.177954581933171
0.12 0.5 0.001 1213.85926269063 0.491387960111566 0.183753872405342
0.12 0.5 0.001 1253.70798744092 0.489110551941666 0.18655059730005
0.12 0.5 0.001 1294.8648711459 0.493596913675788 0.185635731369879
0.12 0.5 0.001 1337.3728582125 0.507510131653691 0.20416097596991
0.12 0.5 0.001 1381.27630283201 0.48245733432917 0.188386757105659
0.12 0.5 0.001 1426.62101526074 0.501281048042218 0.20521928992438
0.12 0.5 0.001 1473.45430961984 0.48204423002027 0.20045838498593
0.12 0.5 0.001 1521.82505326439 0.504690360987447 0.208616813753996
0.12 0.5 0.001 1571.78371777316 0.490328081777789 0.208913496347333
0.12 0.5 0.001 1623.38243161228 0.486101200061719 0.206618465865177
0.12 0.5 0.001 1676.6750345277 0.478059943389098 0.204514213773386
0.12 0.5 0.001 1731.71713372335 0.496686985534948 0.227161632473815
0.12 0.5 0.001 1788.56616188346 0.481002953698673 0.219119446565345
0.12 0.5 0.001 1847.28143709963 0.49567787879152 0.240697149446412
0.12 0.5 0.001 1907.92422476527 0.496904264363985 0.239210640825137
0.12 0.5 0.001 1970.5578015018 0.491818381693904 0.241981778155529
0.12 0.5 0.001 2035.24752118358 0.466558420346039 0.233047870933093
0.12 0.5 0.001 2102.06088313016 0.493092686851847 0.258038456972821
0.12 0.5 0.001 2171.06760253726 0.51021380179844 0.273196097611133
0.12 0.5 0.001 2242.33968321985 0.502906757945175 0.279797096852256
0.12 0.5 0.001 2315.95149274315 0.501486063825403 0.280024846404652
0.12 0.5 0.001 2391.97984002024 0.502072888629179 0.288500179128121
