F_ST h2 p N d power
0.08 0.5 0.001 49818.9751920517 0.125682563165335 0.78610858914824
0.08 0.5 0.001 51454.4387839092 0.127470056575588 0.80848714198089
0.08 0.5 0.001 53143.5915805324 0.121916054547825 0.808961706599393
0.08 0.5 0.001 54888.1960978968 0.123957306578001 0.815526385635167
0.08 0.5 0.001 56690.0727120743 0.117527633980224 0.822081379392189
0.08 0.5 0.001 58551.1015586724 0.124090469974918 0.846239923423194
0.08 0.5 0.001 60473.2244946265 0.117631243917231 0.817951455473221
0.08 0.5 0.001 62458.4471243962 0.132369764005209 0.919953134117517
0.08 0.5 0.001 64508.8408926769 0.122784475134724 0.865493653291176
0.08 0.5 0.001 66626.5452458115 0.12589071203568 0.90904578015043
0.08 0.5 0.001 68813.7698641567 0.120189549076337 0.882864893510904
0.08 0.5 0.001 71072.7969677341 0.129477833226097 0.936899280902587
0.08 0.5 0.001 73405.9836975721 0.125630314967697 0.925935031809608
0.08 0.5 0.001 75815.7645752212 0.123299133946778 0.94748936895204
0.08 0.5 0.001 78304.6540430118 0.127748260089837 0.957081050323489
0.08 0.5 0.001 80875.2490877046 0.123795094175169 0.951735176177019
0.08 0.5 0.001 83530.2319502679 0.120483643410203 0.959692596996862
0.08 0.5 0.001 86272.3729246145 0.127077116003213 0.968162208734507
0.08 0.5 0.001 89104.5332482152 0.125665956687981 0.978884871044929
0.08 0.5 0.001 92029.6680876041 0.127843391107475 0.985627256490983
0.08 0.5 0.001 95050.8296218951 0.126340536413213 0.984959115370194
0.08 0.5 0.001 98171.1702275218 0.121362980744106 0.979279065755421
0.08 0.5 0.001 101393.945767529 0.12409982333386 0.986871547519322
0.08 0.5 0.001 104722.518988844 0.128889666526224 0.992058781899042
0.08 0.5 0.001 108160.363031071 0.125216790199468 0.98887974021839
0.08 0.5 0.001 111711.065050482 0.121396927892967 0.992475735361118
0.08 0.5 0.001 115378.329962966 0.122927076646322 0.995725914868003
0.08 0.5 0.001 119165.984309856 0.122587700834089 0.994922975783937
0.08 0.5 0.001 123077.980250667 0.119056906154781 0.996733881107699
0.08 0.5 0.001 127118.399686903 0.126036480339764 0.997415635297297
0.08 0.5 0.001 131291.458521247 0.123893699838664 0.997920548646764
0.08 0.5 0.001 135601.511056563 0.120119842795204 0.998648032470317
0.08 0.5 0.001 140053.054539322 0.124188079632569 0.999141182773011
0.08 0.5 0.001 144650.733852165 0.129105501482156 0.999640627370425
0.08 0.5 0.001 149399.346360526 0.125251768223267 0.99968468110244
0.08 0.5 0.001 154303.846918356 0.125174207671013 0.999812656364807
0.08 0.5 0.001 159369.353038178 0.12074959132515 0.999677288910096
0.08 0.5 0.001 164601.150230855 0.127807436016013 0.999944201334841
0.08 0.5 0.001 170004.697520672 0.124886321976572 0.999929516750925
0.08 0.5 0.001 175585.633141447 0.126267605816619 0.999967709840673
0.08 0.5 0.001 181349.78041965 0.123161319371728 0.9999851459415
0.08 0.5 0.001 187303.153850643 0.124512394331978 0.999984971678916
0.08 0.5 0.001 193451.965374405 0.126298731817318 0.999991047743937
0.08 0.5 0.001 199802.630857255 0.124164064896341 0.999994863407353
0.08 0.5 0.001 206361.776786386 0.124559325952596 0.999996333362286
0.08 0.5 0.001 213136.247184144 0.120295559929173 0.999997099629817
0.08 0.5 0.001 220133.110749303 0.128857936001656 0.999998745782054
0.08 0.5 0.001 227359.668232772 0.123295056741249 0.999998628148816
0.08 0.5 0.001 234823.460055428 0.12517327274387 0.999999349732534
0.08 0.5 0.001 242532.274176036 0.116266518892083 0.999999402731844
0.08 0.5 0.001 250494.15421745 0.126421104330185 0.999999971531159
0.08 0.5 0.001 258717.407859592 0.126578497238983 0.999999974257413
0.08 0.5 0.001 267210.615507944 0.128291850658891 0.999999996061986
0.08 0.5 0.001 275982.639246618 0.124243429785754 0.999999996739378
0.08 0.5 0.001 285042.632085343 0.126074929926779 0.999999999085841
0.08 0.5 0.001 294400.047510003 0.125239234852987 0.999999999691803
0.08 0.5 0.001 304064.649346707 0.123793754852452 0.999999999743494
0.08 0.5 0.001 314046.521949675 0.126660042507564 0.999999999964178
0.08 0.5 0.001 324356.080723581 0.129598384493851 0.999999999973103
0.08 0.5 0.001 335004.082991314 0.123768642311856 0.999999999893961
0.08 0.5 0.001 346001.639218511 0.125720074557245 0.999999999998306
0.08 0.5 0.001 357360.224606579 0.125295730394825 0.999999999997856
0.08 0.5 0.001 369091.691066278 0.124469548504947 0.999999999999035
0.08 0.5 0.001 381208.279584389 0.124601579611201 0.999999999999893
0.08 0.5 0.001 393722.632996348 0.123926101048129 0.999999999999538
0.08 0.5 0.001 406647.809178186 0.12226136203274 0.999999999999945
0.08 0.5 0.001 419997.294671531 0.123564242470512 0.999999999999999
0.08 0.5 0.001 433785.018755898 0.122905651664362 1
0.08 0.5 0.001 448025.367982949 0.125225706418015 1
0.08 0.5 0.001 462733.201187869 0.127088004897775 1
0.08 0.5 0.001 477923.864993559 0.123299482945344 1
0.08 0.5 0.001 493613.209823792 0.124160641611289 1
0.08 0.5 0.001 509817.606442043 0.12986166090503 1
0.08 0.5 0.001 526553.963033276 0.12319431248323 1
0.08 0.5 0.001 543839.74284648 0.120058436833959 1
0.08 0.5 0.001 561692.982416382 0.12342494499132 1
0.08 0.5 0.001 580132.310383338 0.121673609368015 1
0.08 0.5 0.001 599176.966931061 0.125541759980308 1
0.08 0.5 0.001 618846.82386244 0.123061409311763 1
0.08 0.5 0.001 639162.405334401 0.126524821264411 1
0.08 0.5 0.001 660144.909273488 0.125673914749438 1
0.08 0.5 0.001 681816.229494448 0.129310578886948 1
0.08 0.5 0.001 704198.97854493 0.12166247445459 1
0.08 0.5 0.001 727316.511300145 0.121601448911394 1
0.08 0.5 0.001 751192.949332097 0.124807904949456 1
0.08 0.5 0.001 775853.206078784 0.125387252259795 1
0.08 0.5 0.001 801323.012839689 0.120645159049441 1
0.08 0.5 0.001 827628.945624635 0.122976651430329 1
0.08 0.5 0.001 854798.452884042 0.124038447733168 1
0.08 0.5 0.001 882859.884149515 0.124843552028304 1
0.08 0.5 0.001 911842.519614656 0.127556073787658 1
0.08 0.5 0.001 941776.600686952 0.123947168918934 1
0.08 0.5 0.001 972693.361542618 0.124042234480011 1
0.08 0.5 0.001 1004625.06171734 0.122386346928046 1
0.08 0.5 0.001 1037605.01976691 0.128980637448763 1
0.08 0.5 0.001 1071667.64803286 0.125045190822895 1
0.08 0.5 0.001 1106848.48854941 0.124420509010028 1
0.08 0.5 0.001 1143184.25012915 0.125548941636005 1
0.08 0.5 0.001 1180712.84666619 0.12727737834073 1
0.08 0.5 0.001 1219473.43669674 0.124457285584762 1
0.08 0.5 0.001 1259506.46425836 0.123556278798375 1
0.08 0.5 0.001 1300853.70109057 0.124475639562536 1
0.08 0.5 0.001 1343558.29022083 0.123359111208406 1
0.08 0.5 0.001 1387664.79098131 0.124014745095002 1
0.08 0.5 0.001 1433219.22550357 0.125503674622408 1
0.08 0.5 0.001 1480269.12673951 0.124390509072667 1
0.08 0.5 0.001 1528863.58805873 0.124921028199267 1
0.08 0.5 0.001 1579053.31447418 0.12061465461825 1
0.08 0.5 0.001 1630890.67554933 0.127933039179442 1
0.08 0.5 0.001 1684429.76004232 0.129905023167167 1
0.08 0.5 0.001 1739726.4323438 0.122778351393184 1
0.08 0.5 0.001 1796838.39076772 0.125339633521099 1
0.08 0.5 0.001 1855825.22775552 0.119685242341491 1
0.08 0.5 0.001 1916748.49205681 0.120350078334617 1
0.08 0.5 0.001 1979671.75295133 0.125961604471856 1
0.08 0.5 0.001 2044660.66657912 0.12245264234821 1
0.08 0.5 0.001 2111783.04444824 0.125460801828945 1
0.08 0.5 0.001 2181108.92419152 0.123827971929782 1
0.08 0.5 0.001 2252710.64264598 0.129580848006244 1
0.08 0.5 0.001 2326662.91133146 0.120662229522597 1
0.08 0.5 0.001 2403042.89440697 0.122553429972712 1
0.08 0.5 0.001 2481930.28918626 0.12364812359424 1
0.08 0.5 0.001 2563407.40929651 0.121736598798374 1
0.08 0.5 0.001 2647559.27056706 0.125039718476498 1
0.08 0.5 0.001 2734473.67973759 0.121825823339162 1
0.08 0.5 0.001 2824241.32607844 0.123934387691305 1
0.08 0.5 0.001 2916955.87601879 0.122737316386725 1
0.08 0.5 0.001 3012714.07088116 0.125155464107524 1
0.08 0.5 0.001 3111615.82782436 0.126498668816174 1
0.08 0.5 0.001 3213764.34410028 0.120243937760782 1
0.08 0.5 0.001 3319266.20473319 0.124171921047217 1
0.08 0.5 0.001 3428231.49373397 0.121381975480763 1
0.08 0.5 0.001 3540773.90896527 0.12450862907258 1
0.08 0.5 0.001 3657010.88077749 0.125682481835137 1
0.08 0.5 0.001 3777063.69453937 0.122672794868866 1
0.08 0.5 0.001 3901057.61719099 0.11877998265536 1
0.08 0.5 0.001 4029122.02795134 0.127605169767178 1
0.08 0.5 0.001 4161390.55331671 0.126756252554124 1
0.08 0.5 0.001 4298001.2064908 0.126507672873908 1
0.08 0.5 0.001 4439096.53139217 0.120041146535007 1
0.08 0.5 0.001 4584823.7513891 0.120780242816626 1
0.08 0.5 0.001 4735334.92291712 0.123416435086691 1
0.08 0.5 0.001 4890787.09413959 0.122410637680245 1
0.08 0.5 0.001 5051342.46881677 0.122236282572569 1
0.08 0.5 0.001 5217168.57555435 0.127416755769892 1
0.08 0.5 0.001 5388438.44260822 0.123932199484917 1
0.08 0.5 0.001 5565330.77842764 0.120398921075797 1
0.08 0.5 0.001 5748030.15812536 0.124286320590673 1
0.08 0.5 0.001 5936727.21606913 0.12765421956506 1
0.08 0.5 0.001 6131618.84479577 0.12717833636711 1
0.08 0.5 0.001 6332908.40045511 0.121147578606809 1
0.08 0.5 0.001 6540805.91499826 0.127106326397901 1
0.08 0.5 0.001 6755528.31533164 0.127791136036673 1
0.08 0.5 0.001 6977299.64966554 0.124827928261462 1
0.08 0.5 0.001 7206351.32129306 0.120879841657126 1
0.08 0.5 0.001 7442922.33004376 0.123861243742985 1
0.08 0.5 0.001 7687259.52166374 0.124290802432745 1
0.08 0.5 0.001 7939617.84538229 0.119933416860766 1
0.08 0.5 0.001 8200260.61993413 0.123152089831009 1
0.08 0.5 0.001 8469459.80831458 0.122259259492298 1
0.08 0.5 0.001 8747496.30155442 0.122469027436999 1
0.08 0.5 0.001 9034660.21181053 0.122869182197554 1
0.08 0.5 0.001 9331251.17507824 0.124209945458847 1
0.08 0.5 0.001 9637578.66384109 0.126364473300967 1
0.08 0.5 0.001 9953962.30998424 0.11958019125984 1
0.08 0.5 0.001 10280732.2383086 0.122880181881485 1
0.08 0.5 0.001 10618229.4109938 0.124875469283025 1
0.08 0.5 0.001 10966805.9833687 0.122026483181779 1
0.08 0.5 0.001 11326825.6713615 0.126102447998162 1
0.08 0.5 0.001 11698664.1310131 0.123488214555107 1
0.08 0.5 0.001 12082709.3504478 0.125904324049753 1
0.08 0.5 0.001 12479362.0547131 0.122721456101554 1
0.08 0.5 0.001 12889036.1239089 0.125800962054061 1
0.08 0.5 0.001 13312159.0250431 0.128257781875457 1
0.08 0.5 0.001 13749172.2580642 0.122112618905832 1
0.08 0.5 0.001 14200531.8165368 0.125051644828719 1
0.08 0.5 0.001 14666708.6634397 0.122203465062014 1
0.08 0.5 0.001 15148189.2225835 0.124123816403229 1
0.08 0.5 0.001 15645475.886161 0.122200722134503 1
0.08 0.5 0.001 16159087.5389592 0.123411241680266 1
0.08 0.5 0.001 16689560.0997802 0.12528864986225 1
0.08 0.5 0.001 17237447.0806362 0.125677911665301 1
0.08 0.5 0.001 17803320.1643012 0.119273593312441 1
0.08 0.5 0.001 18387769.8008233 0.125479306882188 1
0.08 0.5 0.001 18991405.8236194 0.118530443591703 1
0.08 0.5 0.001 19614858.0857943 0.127535409283587 1
0.08 0.5 0.001 20258777.1173502 0.118305279579236 1
0.08 0.5 0.001 20923834.8039698 0.121832012281056 1
0.08 0.5 0.001 21610725.0880838 0.121239846946786 1
0.08 0.5 0.001 22320164.6929523 0.124124413333999 1
0.08 0.5 0.001 23052893.8705171 0.120858521114112 1
0.08 0.5 0.001 23809677.1738036 0.12614885717512 1
0.08 0.5 0.001 24591304.2546805 0.123953108657914 1
0.08 0.5 0.001 25398590.6878072 0.122280374052257 1
0.08 0.5 0.001 26232378.8216312 0.120309337454467 1
0.08 0.5 0.001 27093538.6573205 0.1218934374593 1
0.08 0.5 0.001 27982968.7565512 0.122895278035827 1
0.08 0.5 0.001 28901597.1790951 0.122746532787199 1
0.08 0.5 0.001 29850382.4511873 0.128322548890512 1
0.08 0.5 0.001 30830314.5656828 0.129173737488895 1
0.08 0.5 0.001 31842416.0150466 0.124332658118878 1
0.08 0.5 0.001 32887742.8582551 0.123255275957632 1
0.08 0.5 0.001 33967385.8227221 0.131176498476532 1
0.08 0.5 0.001 35082471.4423979 0.12113845420152 1
0.08 0.5 0.001 36234163.2332315 0.121782212557865 1
0.08 0.5 0.001 37423662.9072198 0.127327097624515 1
0.08 0.5 0.001 38652211.6263126 0.125315100598662 1
0.08 0.5 0.001 39921091.2974805 0.124129191804338 1
0.08 0.5 0.001 41231625.9102975 0.125045064012846 1
0.08 0.5 0.001 42585182.9184341 0.125121902959556 1
0.08 0.5 0.001 43983174.6665023 0.124344618581122 1
0.08 0.5 0.001 45427059.8637404 0.122799244366696 1
0.08 0.5 0.001 46918345.106078 0.125772540750545 1
0.08 0.5 0.001 48458586.448165 0.127226869383902 1
0.08 0.5 0.001 50049391.0270095 0.126022292590057 1
0.08 0.5 0.001 51692418.738916 0.126292418484184 1
0.08 0.5 0.001 53389383.9714735 0.126932714822121 1
0.08 0.5 0.001 55142057.392403 0.12282343273135 1
0.08 0.5 0.001 56952267.7971283 0.121780063340428 1
0.08 0.5 0.001 58821904.0169996 0.120541272694696 1
0.08 0.5 0.001 60752916.8901608 0.127024526726476 1
0.08 0.5 0.001 62747321.2971157 0.1237781930377 1
0.08 0.5 0.001 64807198.2631197 0.126725138224682 1
0.08 0.5 0.001 66934697.1295867 0.128025384407201 1
0.08 0.5 0.001 69132037.7967813 0.121612608421872 1
0.08 0.5 0.001 71401513.040134 0.122728265312749 1
0.08 0.5 0.001 73745490.9025955 0.122397569624702 1
0.08 0.5 0.001 76166417.1655289 0.122916001291435 1
0.08 0.5 0.001 78666817.9007159 0.118489471040673 1
0.08 0.5 0.001 81249302.1061405 0.123727250422319 1
0.08 0.5 0.001 83916564.4283016 0.119379176243154 1
0.08 0.5 0.001 86671387.9738922 0.123519578808785 1
0.08 0.5 0.001 89516647.213783 0.124564952085235 1
0.08 0.5 0.001 92455310.9823358 0.121632574455088 1
0.08 0.5 0.001 95490445.5751808 0.123889261883442 1
0.08 0.5 0.001 98625217.9486878 0.128864971354531 1
0.08 0.5 0.001 101862899.024469 0.120394931945624 1
0.08 0.5 0.001 105206867.102362 0.122331395371587 1
0.08 0.5 0.001 108660611.38546 0.120325081463971 1
0.08 0.5 0.001 112227735.620851 0.12027209139008 1
0.08 0.5 0.001 115911961.859889 0.118737438244368 1
0.08 0.5 0.001 119717134.341897 0.12071260540573 1
0.08 0.5 0.001 123647223.505371 0.128313244739422 1
0.08 0.5 0.001 127706330.130864 0.126897496661166 1
0.08 0.5 0.001 131898689.619867 0.116361041959724 1
0.08 0.5 0.001 136228676.414165 0.124760170851305 1
0.08 0.5 0.001 140700808.560269 0.125953011122771 1
0.08 0.5 0.001 145319752.42369 0.123475836229979 1
0.08 0.5 0.001 150090327.557973 0.125244467278261 1
0.08 0.5 0.001 155017511.733577 0.126201036563061 1
0.08 0.5 0.001 160106446.131832 0.127435554468742 1
0.08 0.5 0.001 165362440.709419 0.120174725808513 1
0.08 0.5 0.001 170790979.738943 0.123028214249373 1
0.08 0.5 0.001 176397727.531405 0.127563847444851 1
0.08 0.5 0.001 182188534.346517 0.121111889154085 1
0.08 0.5 0.001 188169442.497055 0.127229959600049 1
0.08 0.5 0.001 194346692.653602 0.128735508232233 1
0.08 0.5 0.001 200726730.356257 0.12025375508314 1
0.08 0.5 0.001 207316212.740124 0.121383671874502 1
0.08 0.5 0.001 214122015.481573 0.123431789930488 1
0.08 0.5 0.001 221151239.972549 0.12277918752544 1
0.08 0.5 0.001 228411220.730382 0.121652410895345 1
0.08 0.5 0.001 235909533.050863 0.119594567701696 1
0.08 0.5 0.001 243654000.912547 0.121195493390398 1
0.08 0.5 0.001 251652705.14054 0.125846107808226 1
0.08 0.5 0.001 259913991.838294 0.123049932483441 1
0.08 0.5 0.001 268446481.096197 0.124940540208717 1
0.08 0.5 0.001 277259075.986048 0.117585442975979 1
0.08 0.5 0.001 286360971.850811 0.132763245967739 1
0.08 0.5 0.001 295761665.899326 0.117815939873774 1
0.08 0.5 0.001 305470967.115997 0.121297259845562 1
0.08 0.5 0.001 315499006.495809 0.12483865869716 1
0.08 0.5 0.001 325856247.615323 0.12475300339896 1
0.08 0.5 0.001 336553497.550709 0.125624268888331 1
0.08 0.5 0.001 347601918.154197 0.118882102829669 1
0.08 0.5 0.001 359013037.700706 0.121743233940527 1
0.08 0.5 0.001 370798762.916817 0.12846182958239 1
0.08 0.5 0.001 382971391.404629 0.124927551428709 1
0.08 0.5 0.001 395543624.473471 0.123238289207085 1
0.08 0.5 0.001 408528580.392857 0.124893187208006 1
0.08 0.5 0.001 421939808.080502 0.126760101080893 1
0.08 0.5 0.001 435791301.239702 0.12192153680001 1
0.08 0.5 0.001 450097512.960805 0.125777849375419 1
0.08 0.5 0.001 464873370.802026 0.126456334187034 1
0.08 0.5 0.001 480134292.365346 0.121590065999624 1
0.08 0.5 0.001 495896201.383722 0.124507249337418 1
0.08 0.5 0.001 512175544.336424 0.123633952047046 1
0.08 0.5 0.001 528989307.609815 0.123225038277279 1
0.08 0.5 0.001 546355035.221486 0.127276336295141 1
0.08 0.5 0.001 564290847.126254 0.120861647530539 1
0.08 0.5 0.001 582815458.123084 0.130781146993467 1
0.08 0.5 0.001 601948197.382729 0.117284606013535 1
0.08 0.5 0.001 621709028.616383 0.12378748270694 1
0.08 0.5 0.001 642118570.906476 0.125683076926108 1
0.08 0.5 0.001 663198120.221266 0.125623801807103 1
0.08 0.5 0.001 684969671.635745 0.128117352699996 1
0.08 0.5 0.001 707455942.281988 0.125670896902672 1
0.08 0.5 0.001 730680395.052952 0.119655043215113 1
0.08 0.5 0.001 754667263.08439 0.125293917960484 1
0.08 0.5 0.001 779441575.040495 0.127187451815367 1
0.08 0.5 0.001 805029181.229597 0.124021143423827 1
0.08 0.5 0.001 831456780.577205 0.119862416599838 1
0.08 0.5 0.001 858751948.484518 0.125961868516004 1
0.08 0.5 0.001 886943165.60147 0.122666998091747 1
0.08 0.5 0.001 916059847.544373 0.123918957560157 1
0.08 0.5 0.001 946132375.589078 0.121698243343128 1
0.08 0.5 0.001 977192128.3718 0.126754452350091 1
0.08 0.5 0.001 1009271514.63057 0.120398435194366 1
0.08 0.5 0.001 1042404007.02155 0.12582405682948 1
0.08 0.5 0.001 1076624177.04549 0.120842785000523 1
0.08 0.5 0.001 1111967731.1207 0.1244921924871 1
