F_ST h2 p N d power
0.1 0.5 0.001 1000 0.491517396984057 0.196205773295497
0.1 0.5 0.001 1032.82812594103 0.485255508672791 0.197336358558684
0.1 0.5 0.001 1066.73393773486 0.50454188168318 0.211967014598364
0.1 0.5 0.001 1101.75281378839 0.488661278399005 0.202126743854519
0.1 0.5 0.001 1137.92129391532 0.484347394072516 0.202506461057638
0.1 0.5 0.001 1175.27711746295 0.485824399977371 0.209367685235153
0.1 0.5 0.001 1213.85926269063 0.480797041843829 0.213932088953406
0.1 0.5 0.001 1253.70798744092 0.483118152327867 0.215484492948617
0.1 0.5 0.001 1294.8648711459 0.491972602365033 0.226108188055999
0.1 0.5 0.001 1337.3728582125 0.514131129574415 0.234582633430532
0.1 0.5 0.001 1381.27630283201 0.509333808487012 0.2500241200328
0.1 0.5 0.001 1426.62101526074 0.479848852442842 0.229976191762324
0.1 0.5 0.001 1473.45430961984 0.489514258044936 0.250542201365505
0.1 0.5 0.001 1521.82505326439 0.503388792256368 0.258250826723796
0.1 0.5 0.001 1571.78371777316 0.497651631154444 0.261346945492467
0.1 0.5 0.001 1623.38243161228 0.488839557619454 0.269728239693233
0.1 0.5 0.001 1676.6750345277 0.477924653725763 0.261975082429372
0.1 0.5 0.001 1731.71713372335 0.487719680468341 0.262313215238308
0.1 0.5 0.001 1788.56616188346 0.490936773691216 0.274437069170547
0.1 0.5 0.001 1847.28143709963 0.499248514775506 0.290343969198828
0.1 0.5 0.001 1907.92422476527 0.499420291359573 0.29084351813394
0.1 0.5 0.001 1970.5578015018 0.49549156207597 0.299998090471863
0.1 0.5 0.001 2035.24752118358 0.489157354825142 0.293611117203839
0.1 0.5 0.001 2102.06088313016 0.504688434895144 0.328745635428771
0.1 0.5 0.001 2171.06760253726 0.493767500458151 0.327167230262824
0.1 0.5 0.001 2242.33968321985 0.504050769151113 0.337488079687825
0.1 0.5 0.001 2315.95149274315 0.493202086515264 0.335146035701324
0.1 0.5 0.001 2391.97984002024 0.495387250587334 0.360932575145161
0.1 0.5 0.001 2470.50405545683 0.507064119243206 0.380231380299184
0.1 0.5 0.001 2551.60607372718 0.517167483153638 0.3959989162639
0.1 0.5 0.001 2635.37051926739 0.485436364997455 0.369285406940329
0.1 0.5 0.001 2721.88479457518 0.497914326763922 0.381188670625765
0.1 0.5 0.001 2811.23917140846 0.496215983513209 0.405172422160517
0.1 0.5 0.001 2903.52688497781 0.473288489548418 0.380873658813712
0.1 0.5 0.001 2998.84423123103 0.491674124548403 0.414258752240365
0.1 0.5 0.001 3097.29066733141 0.497357440350551 0.437004083524768
0.1 0.5 0.001 3198.96891543454 0.510710005566346 0.454065362828897
0.1 0.5 0.001 3303.98506987186 0.507286561109145 0.465853276983221
0.1 0.5 0.001 3412.44870785289 0.490761715138531 0.455292565188954
0.1 0.5 0.001 3524.47300380159 0.515110248055203 0.510228813668003
0.1 0.5 0.001 3640.17484744614 0.488921626125286 0.497814294753061
0.1 0.5 0.001 3759.67496578547 0.504997668744288 0.508667131016801
0.1 0.5 0.001 3883.0980490596 0.517709451884325 0.554414713675572
0.1 0.5 0.001 4010.5728808555 0.486341606178533 0.516705844372541
0.1 0.5 0.001 4142.2324724839 0.504012259307776 0.579582355329633
0.1 0.5 0.001 4278.21420176762 0.492740383890016 0.551134969365345
0.1 0.5 0.001 4418.65995638594 0.506840124560956 0.598958755914994
0.1 0.5 0.001 4563.71628192476 0.493228514900924 0.620495880518785
0.1 0.5 0.001 4713.53453478691 0.500930972731654 0.622406961886347
0.1 0.5 0.001 4868.27104012228 0.490300724913206 0.631638093357309
0.1 0.5 0.001 5028.08725494248 0.487334658314104 0.636861606309538
0.1 0.5 0.001 5193.14993659021 0.466301234737724 0.635013547257892
0.1 0.5 0.001 5363.63131673925 0.501739125573824 0.686425202088481
0.1 0.5 0.001 5539.7092811064 0.496817454241873 0.695952542570344
0.1 0.5 0.001 5721.56755506325 0.511297173444628 0.738165214737161
0.1 0.5 0.001 5909.39589534097 0.48984893245447 0.716748925408458
0.1 0.5 0.001 6103.39028802862 0.48907366875482 0.727648942172306
0.1 0.5 0.001 6303.75315307128 0.506837760216752 0.761794736344322
