F_ST h2 p N d power
0.12 0.5 0.001 6103.39028802862 0.127091411093589 0.0919091023099372
0.12 0.5 0.001 6303.75315307128 0.120654110043251 0.08823416177114
0.12 0.5 0.001 6510.69355548146 0.130600998052649 0.0952294101371241
0.12 0.5 0.001 6724.42742348425 0.126018189753973 0.0976830825638624
0.12 0.5 0.001 6945.1777738237 0.123070063082282 0.0969810320871808
0.12 0.5 0.001 7173.17494446561 0.126484253261166 0.0995816417040507
0.12 0.5 0.001 7408.65683493957 0.126473095894392 0.0995197059918885
0.12 0.5 0.001 7651.86915457083 0.124804274567056 0.103716757975084
0.12 0.5 0.001 7903.06567886135 0.124468730122881 0.106118601974715
0.12 0.5 0.001 8162.50851428723 0.119604449043298 0.103059556158864
0.12 0.5 0.001 8430.46837178897 0.120063657012847 0.104711896468575
0.12 0.5 0.001 8707.22484923992 0.122657876852229 0.112360947657751
0.12 0.5 0.001 8993.06672318762 0.126833117960221 0.115703312438789
0.12 0.5 0.001 9288.2922501725 0.123667533664759 0.113499465894633
0.12 0.5 0.001 9593.20947793824 0.119617305467584 0.115814834866558
0.12 0.5 0.001 9908.13656685867 0.11942292990069 0.114350581751113
0.12 0.5 0.001 10233.4021219164 0.123631125409172 0.122310284521276
0.12 0.5 0.001 10569.3455355799 0.120482812365637 0.120271648124336
0.12 0.5 0.001 10916.3173419361 0.128318619070202 0.136023153661299
0.12 0.5 0.001 11274.6795824495 0.123546201285967 0.133380345980877
0.12 0.5 0.001 11644.8061837269 0.119901094283504 0.135289966673077
0.12 0.5 0.001 12027.0833476851 0.12282485203773 0.140885846490456
0.12 0.5 0.001 12421.9099545262 0.124354116374131 0.147055119904369
0.12 0.5 0.001 12829.6979789415 0.121182380249226 0.145839740767382
0.12 0.5 0.001 13250.8729199795 0.123623293638886 0.153599472610135
0.12 0.5 0.001 13685.8742450252 0.126493420387637 0.154546229535598
0.12 0.5 0.001 14135.155848354 0.122014441084349 0.15837823155992
0.12 0.5 0.001 14599.1865247398 0.125608271129445 0.171171317167506
0.12 0.5 0.001 15078.4504586105 0.126722427197079 0.169230945737766
0.12 0.5 0.001 15573.4477292614 0.126440231919972 0.175745203293447
0.12 0.5 0.001 16084.6948326536 0.124932900499953 0.177407884022305
0.12 0.5 0.001 16612.7252203429 0.124087802133577 0.190146282023297
0.12 0.5 0.001 17158.0898561001 0.124981267212557 0.183959314050049
0.12 0.5 0.001 17721.3577908036 0.125245282333904 0.196990232646044
0.12 0.5 0.001 18303.1167562061 0.124720493094664 0.203514952241386
0.12 0.5 0.001 18903.9737781922 0.126052616804711 0.194542140155244
0.12 0.5 0.001 19524.5558101686 0.126384972288882 0.228265302826083
0.12 0.5 0.001 20165.5103872475 0.121857841100524 0.220051951002627
0.12 0.5 0.001 20827.5063019051 0.121378980604723 0.227470278831408
0.12 0.5 0.001 21511.2343018217 0.120538912571727 0.230730748057583
0.12 0.5 0.001 22217.4078106288 0.122721911192053 0.247944147296084
0.12 0.5 0.001 22946.7636723194 0.124323127332889 0.257145893308548
0.12 0.5 0.001 23700.0629200933 0.127557700376695 0.275638509424499
0.12 0.5 0.001 24478.0915704444 0.1257702699867 0.281127635375092
0.12 0.5 0.001 25281.661443315 0.118326988132132 0.264751779583
0.12 0.5 0.001 26111.6110091746 0.12327392514456 0.287481920151536
0.12 0.5 0.001 26968.8062639069 0.123825721860382 0.292586708894704
0.12 0.5 0.001 27854.1416324177 0.127210160827585 0.323496903191869
0.12 0.5 0.001 28768.540901906 0.124994731627129 0.337641534675925
0.12 0.5 0.001 29712.9581857733 0.125484144853398 0.328915291941261
0.12 0.5 0.001 30688.3789191764 0.120950344709165 0.335077331398669
0.12 0.5 0.001 31695.8208872612 0.123088848458984 0.333964673045164
0.12 0.5 0.001 32736.3352871525 0.126435083295892 0.35470032946304
0.12 0.5 0.001 33811.0078248068 0.123509216983261 0.374201508268994
0.12 0.5 0.001 34920.9598478727 0.123591863166606 0.36960556372934
0.12 0.5 0.001 36067.3495157403 0.120494803049759 0.388278338253356
0.12 0.5 0.001 37251.3730080021 0.119257158442346 0.398231588892189
0.12 0.5 0.001 38474.2657725851 0.122616922860547 0.421379442021359
0.12 0.5 0.001 39737.3038148561 0.121752166961557 0.420074735683174
0.12 0.5 0.001 41041.8050290471 0.120604022671147 0.449714831175821
0.12 0.5 0.001 42389.1305733878 0.127307772680898 0.466060202566002
0.12 0.5 0.001 43780.6862903817 0.122372922442192 0.464772602911432
0.12 0.5 0.001 45217.924173707 0.126692350579087 0.504554376519842
0.12 0.5 0.001 46702.3438832733 0.126620004280775 0.537666370332802
0.12 0.5 0.001 48235.4943100147 0.119751271142084 0.502012209655175
0.12 0.5 0.001 49818.9751920517 0.124714294313805 0.544131813831206
0.12 0.5 0.001 51454.4387839092 0.12725396420905 0.605175120688453
0.12 0.5 0.001 53143.5915805324 0.127258400774207 0.609433473099046
0.12 0.5 0.001 54888.1960978968 0.127652328813059 0.648168228918374
0.12 0.5 0.001 56690.0727120743 0.119743546811404 0.584752195955578
0.12 0.5 0.001 58551.1015586724 0.123573603512507 0.649189305976568
0.12 0.5 0.001 60473.2244946265 0.123085591160599 0.623957453046253
0.12 0.5 0.001 62458.4471243962 0.124795039811042 0.671899705344632
0.12 0.5 0.001 64508.8408926769 0.120570742805823 0.678700568322379
0.12 0.5 0.001 66626.5452458115 0.128933388443398 0.745944889995443
0.12 0.5 0.001 68813.7698641567 0.126160347281782 0.751854599110568
0.12 0.5 0.001 71072.7969677341 0.123540381953707 0.729761258346655
0.12 0.5 0.001 73405.9836975721 0.124883232357079 0.761999669052355
0.12 0.5 0.001 75815.7645752212 0.124567088660175 0.78585975680988
0.12 0.5 0.001 78304.6540430118 0.124120888200342 0.784095962691118
0.12 0.5 0.001 80875.2490877046 0.124899547372415 0.799118231113428
0.12 0.5 0.001 83530.2319502679 0.123420408530004 0.821651743254037
0.12 0.5 0.001 86272.3729246145 0.124894048246008 0.84119820370589
0.12 0.5 0.001 89104.5332482152 0.125546810257242 0.869890019993782
0.12 0.5 0.001 92029.6680876041 0.126640933044655 0.884627698618548
0.12 0.5 0.001 95050.8296218951 0.124202123376914 0.885422795517355
0.12 0.5 0.001 98171.1702275218 0.11870497030909 0.854992070280088
0.12 0.5 0.001 101393.945767529 0.12655003276607 0.909437181906798
0.12 0.5 0.001 104722.518988844 0.124362560672236 0.921934212978805
0.12 0.5 0.001 108160.363031071 0.121002574384067 0.920540567842386
0.12 0.5 0.001 111711.065050482 0.122961752259745 0.929882033333564
0.12 0.5 0.001 115378.329962966 0.127112292429746 0.936169873047313
0.12 0.5 0.001 119165.984309856 0.122064480035246 0.939666294805938
0.12 0.5 0.001 123077.980250667 0.122954214621642 0.955643471900516
0.12 0.5 0.001 127118.399686903 0.124576073806236 0.957343371383119
0.12 0.5 0.001 131291.458521247 0.124597177497558 0.971786402962609
0.12 0.5 0.001 135601.511056563 0.120783434419834 0.963740967940106
0.12 0.5 0.001 140053.054539322 0.124519002733475 0.977041336424495
0.12 0.5 0.001 144650.733852165 0.123675498796681 0.979188687832372
0.12 0.5 0.001 149399.346360526 0.125849836663131 0.983578770552302
0.12 0.5 0.001 154303.846918356 0.119180964766738 0.981822718401979
0.12 0.5 0.001 159369.353038178 0.122724106148102 0.990316200624057
0.12 0.5 0.001 164601.150230855 0.121442484626425 0.991689041360067
0.12 0.5 0.001 170004.697520672 0.125956543689422 0.995271293586905
0.12 0.5 0.001 175585.633141447 0.12699838010998 0.996062521577204
0.12 0.5 0.001 181349.78041965 0.12517145934594 0.996609307964155
0.12 0.5 0.001 187303.153850643 0.125851961685034 0.996706214439523
0.12 0.5 0.001 193451.965374405 0.125923210688522 0.999321201560869
0.12 0.5 0.001 199802.630857255 0.120544158879669 0.997757345819758
0.12 0.5 0.001 206361.776786386 0.122065673962203 0.998381442991511
0.12 0.5 0.001 213136.247184144 0.120400864990161 0.998576931942343
0.12 0.5 0.001 220133.110749303 0.125495033071368 0.999612532812907
0.12 0.5 0.001 227359.668232772 0.123889393880791 0.999484110151014
0.12 0.5 0.001 234823.460055428 0.124776649749201 0.999715777073669
0.12 0.5 0.001 242532.274176036 0.124231958821464 0.999851282811909
0.12 0.5 0.001 250494.15421745 0.127464365755056 0.999838911996675
0.12 0.5 0.001 258717.407859592 0.123008890230746 0.999820044439738
0.12 0.5 0.001 267210.615507944 0.12248068308432 0.999873239009412
0.12 0.5 0.001 275982.639246618 0.124472891910397 0.999960543165668
0.12 0.5 0.001 285042.632085343 0.121190994078893 0.999926270836926
0.12 0.5 0.001 294400.047510003 0.127465269793396 0.999990962434904
0.12 0.5 0.001 304064.649346707 0.124432236016815 0.999989705352968
0.12 0.5 0.001 314046.521949675 0.127946052980692 0.999997187406398
0.12 0.5 0.001 324356.080723581 0.122334021756764 0.999997101970776
0.12 0.5 0.001 335004.082991314 0.125329559442443 0.999998012712763
0.12 0.5 0.001 346001.639218511 0.122244082525259 0.999999795840839
0.12 0.5 0.001 357360.224606579 0.122820171161495 0.999998552322196
0.12 0.5 0.001 369091.691066278 0.122546896580827 0.999999690965571
0.12 0.5 0.001 381208.279584389 0.124938014470123 0.999999886572697
0.12 0.5 0.001 393722.632996348 0.118794313358632 0.999999920407869
0.12 0.5 0.001 406647.809178186 0.126480543179482 0.999999990260433
0.12 0.5 0.001 419997.294671531 0.125278813696976 0.999999995010583
0.12 0.5 0.001 433785.018755898 0.124900528691291 0.999999993622918
0.12 0.5 0.001 448025.367982949 0.122351951960476 0.999999980962926
0.12 0.5 0.001 462733.201187869 0.121490994542191 0.999999991886955
0.12 0.5 0.001 477923.864993559 0.126756229853598 0.999999999810669
0.12 0.5 0.001 493613.209823792 0.120284695407711 0.999999999148446
0.12 0.5 0.001 509817.606442043 0.127596561483242 0.999999999985219
0.12 0.5 0.001 526553.963033276 0.123079674176009 0.9999999999598
0.12 0.5 0.001 543839.74284648 0.1286237283698 0.999999999997739
0.12 0.5 0.001 561692.982416382 0.122235194092836 0.99999999999406
0.12 0.5 0.001 580132.310383338 0.121294790207667 0.999999999993171
0.12 0.5 0.001 599176.966931061 0.122569168570593 0.999999999995014
0.12 0.5 0.001 618846.82386244 0.120797089082558 0.999999999999975
0.12 0.5 0.001 639162.405334401 0.122463103339178 0.999999999999961
0.12 0.5 0.001 660144.909273488 0.124541914739364 0.999999999999994
0.12 0.5 0.001 681816.229494448 0.124389661039905 0.999999999999997
0.12 0.5 0.001 704198.97854493 0.119283003008343 0.999999999999997
0.12 0.5 0.001 727316.511300145 0.123391565233526 1
0.12 0.5 0.001 751192.949332097 0.120187592870358 1
0.12 0.5 0.001 775853.206078784 0.125298586192053 1
0.12 0.5 0.001 801323.012839689 0.12479596646687 1
0.12 0.5 0.001 827628.945624635 0.129060075851192 1
0.12 0.5 0.001 854798.452884042 0.122887023097248 1
0.12 0.5 0.001 882859.884149515 0.120334507303637 1
0.12 0.5 0.001 911842.519614656 0.12535280512849 1
0.12 0.5 0.001 941776.600686952 0.12643162815557 1
0.12 0.5 0.001 972693.361542618 0.12574536314998 1
0.12 0.5 0.001 1004625.06171734 0.126793633316212 1
0.12 0.5 0.001 1037605.01976691 0.124172364132621 1
0.12 0.5 0.001 1071667.64803286 0.126338269909486 1
0.12 0.5 0.001 1106848.48854941 0.122746188466493 1
0.12 0.5 0.001 1143184.25012915 0.12522265501873 1
0.12 0.5 0.001 1180712.84666619 0.124956062361807 1
0.12 0.5 0.001 1219473.43669674 0.122122528632491 1
0.12 0.5 0.001 1259506.46425836 0.125169519029468 1
0.12 0.5 0.001 1300853.70109057 0.12199785526244 1
0.12 0.5 0.001 1343558.29022083 0.125191159402669 1
0.12 0.5 0.001 1387664.79098131 0.122579871433598 1
0.12 0.5 0.001 1433219.22550357 0.123065721794628 1
0.12 0.5 0.001 1480269.12673951 0.127415687245238 1
0.12 0.5 0.001 1528863.58805873 0.120080127520331 1
0.12 0.5 0.001 1579053.31447418 0.12276840123282 1
0.12 0.5 0.001 1630890.67554933 0.125523727300297 1
0.12 0.5 0.001 1684429.76004232 0.122821430127683 1
0.12 0.5 0.001 1739726.4323438 0.122966035165553 1
0.12 0.5 0.001 1796838.39076772 0.12546760780529 1
0.12 0.5 0.001 1855825.22775552 0.12794433367309 1
0.12 0.5 0.001 1916748.49205681 0.121838687726474 1
0.12 0.5 0.001 1979671.75295133 0.122922388646393 1
0.12 0.5 0.001 2044660.66657912 0.123315672400432 1
0.12 0.5 0.001 2111783.04444824 0.127043550031507 1
0.12 0.5 0.001 2181108.92419152 0.129519888979588 1
0.12 0.5 0.001 2252710.64264598 0.122897391149288 1
0.12 0.5 0.001 2326662.91133146 0.120340767923901 1
0.12 0.5 0.001 2403042.89440697 0.119030922094271 1
0.12 0.5 0.001 2481930.28918626 0.123203845754575 1
0.12 0.5 0.001 2563407.40929651 0.11904306426453 1
0.12 0.5 0.001 2647559.27056706 0.129594763130904 1
0.12 0.5 0.001 2734473.67973759 0.124623473181597 1
0.12 0.5 0.001 2824241.32607844 0.128318560886634 1
0.12 0.5 0.001 2916955.87601879 0.124779678050281 1
0.12 0.5 0.001 3012714.07088116 0.123351975960486 1
0.12 0.5 0.001 3111615.82782436 0.130098601088501 1
0.12 0.5 0.001 3213764.34410028 0.124066347595308 1
0.12 0.5 0.001 3319266.20473319 0.123325548207784 1
0.12 0.5 0.001 3428231.49373397 0.123786166272706 1
0.12 0.5 0.001 3540773.90896527 0.122909431597553 1
0.12 0.5 0.001 3657010.88077749 0.128385245199582 1
0.12 0.5 0.001 3777063.69453937 0.120793148384768 1
0.12 0.5 0.001 3901057.61719099 0.125052868805059 1
0.12 0.5 0.001 4029122.02795134 0.122631355949669 1
0.12 0.5 0.001 4161390.55331671 0.125316771317583 1
0.12 0.5 0.001 4298001.2064908 0.123092982000625 1
0.12 0.5 0.001 4439096.53139217 0.120069365856233 1
0.12 0.5 0.001 4584823.7513891 0.126256874720569 1
0.12 0.5 0.001 4735334.92291712 0.125174882653803 1
0.12 0.5 0.001 4890787.09413959 0.125224918066289 1
0.12 0.5 0.001 5051342.46881677 0.124411373048433 1
0.12 0.5 0.001 5217168.57555435 0.123728317244949 1
0.12 0.5 0.001 5388438.44260822 0.124758178760688 1
0.12 0.5 0.001 5565330.77842764 0.125275943688452 1
0.12 0.5 0.001 5748030.15812536 0.125994485771877 1
0.12 0.5 0.001 5936727.21606913 0.125541825421841 1
0.12 0.5 0.001 6131618.84479577 0.122075375500439 1
0.12 0.5 0.001 6332908.40045511 0.125651956213984 1
0.12 0.5 0.001 6540805.91499826 0.12224003898292 1
0.12 0.5 0.001 6755528.31533164 0.124933621840193 1
0.12 0.5 0.001 6977299.64966554 0.125098020402772 1
0.12 0.5 0.001 7206351.32129306 0.1289518982991 1
0.12 0.5 0.001 7442922.33004376 0.124317885669411 1
0.12 0.5 0.001 7687259.52166374 0.126367224357513 1
0.12 0.5 0.001 7939617.84538229 0.121822618423471 1
0.12 0.5 0.001 8200260.61993413 0.125778755047585 1
0.12 0.5 0.001 8469459.80831458 0.125667962377452 1
0.12 0.5 0.001 8747496.30155442 0.124651298746697 1
0.12 0.5 0.001 9034660.21181053 0.12295016393294 1
0.12 0.5 0.001 9331251.17507824 0.123762046704915 1
0.12 0.5 0.001 9637578.66384109 0.119921107864461 1
0.12 0.5 0.001 9953962.30998424 0.123893179346045 1
0.12 0.5 0.001 10280732.2383086 0.125514489684938 1
0.12 0.5 0.001 10618229.4109938 0.123447054578024 1
0.12 0.5 0.001 10966805.9833687 0.12453433350061 1
0.12 0.5 0.001 11326825.6713615 0.121408643769054 1
0.12 0.5 0.001 11698664.1310131 0.128660272363996 1
0.12 0.5 0.001 12082709.3504478 0.126887253955743 1
0.12 0.5 0.001 12479362.0547131 0.122803307176828 1
0.12 0.5 0.001 12889036.1239089 0.121817251394703 1
0.12 0.5 0.001 13312159.0250431 0.124852066271526 1
0.12 0.5 0.001 13749172.2580642 0.126301480527458 1
0.12 0.5 0.001 14200531.8165368 0.123015683982501 1
0.12 0.5 0.001 14666708.6634397 0.121104469253505 1
0.12 0.5 0.001 15148189.2225835 0.12558888527769 1
0.12 0.5 0.001 15645475.886161 0.127249441874868 1
0.12 0.5 0.001 16159087.5389592 0.123355869519923 1
0.12 0.5 0.001 16689560.0997802 0.1248908080672 1
0.12 0.5 0.001 17237447.0806362 0.118888807637865 1
0.12 0.5 0.001 17803320.1643012 0.126596372204119 1
0.12 0.5 0.001 18387769.8008233 0.126545612613619 1
0.12 0.5 0.001 18991405.8236194 0.12319711589689 1
0.12 0.5 0.001 19614858.0857943 0.123746672956619 1
0.12 0.5 0.001 20258777.1173502 0.121135437494563 1
0.12 0.5 0.001 20923834.8039698 0.125064424571043 1
0.12 0.5 0.001 21610725.0880838 0.124948351502469 1
0.12 0.5 0.001 22320164.6929523 0.125298243025912 1
0.12 0.5 0.001 23052893.8705171 0.120400512861091 1
0.12 0.5 0.001 23809677.1738036 0.122095703466495 1
0.12 0.5 0.001 24591304.2546805 0.122905349830177 1
0.12 0.5 0.001 25398590.6878072 0.123614576258403 1
0.12 0.5 0.001 26232378.8216312 0.118891596063032 1
0.12 0.5 0.001 27093538.6573205 0.129106950370687 1
0.12 0.5 0.001 27982968.7565512 0.124373924441337 1
0.12 0.5 0.001 28901597.1790951 0.122230899263014 1
0.12 0.5 0.001 29850382.4511873 0.121596806169067 1
0.12 0.5 0.001 30830314.5656828 0.127467298020234 1
0.12 0.5 0.001 31842416.0150466 0.122757025368224 1
0.12 0.5 0.001 32887742.8582551 0.125556107591231 1
0.12 0.5 0.001 33967385.8227221 0.12898037802224 1
0.12 0.5 0.001 35082471.4423979 0.122074953085973 1
0.12 0.5 0.001 36234163.2332315 0.129011515109658 1
0.12 0.5 0.001 37423662.9072198 0.117165825440419 1
0.12 0.5 0.001 38652211.6263126 0.121504007236662 1
0.12 0.5 0.001 39921091.2974805 0.127184765498395 1
0.12 0.5 0.001 41231625.9102975 0.124853865775433 1
0.12 0.5 0.001 42585182.9184341 0.120851711081658 1
0.12 0.5 0.001 43983174.6665023 0.120943685753451 1
0.12 0.5 0.001 45427059.8637404 0.124272499552446 1
0.12 0.5 0.001 46918345.106078 0.12541148626074 1
0.12 0.5 0.001 48458586.448165 0.117939278374375 1
0.12 0.5 0.001 50049391.0270095 0.122552190820487 1
0.12 0.5 0.001 51692418.738916 0.125041429200587 1
0.12 0.5 0.001 53389383.9714735 0.123408711021265 1
0.12 0.5 0.001 55142057.392403 0.130723038702101 1
0.12 0.5 0.001 56952267.7971283 0.12498476550134 1
0.12 0.5 0.001 58821904.0169996 0.126143369156889 1
0.12 0.5 0.001 60752916.8901608 0.123206662236831 1
0.12 0.5 0.001 62747321.2971157 0.124266105220593 1
0.12 0.5 0.001 64807198.2631197 0.128408038861197 1
0.12 0.5 0.001 66934697.1295867 0.127807037627972 1
0.12 0.5 0.001 69132037.7967813 0.124142345717664 1
0.12 0.5 0.001 71401513.040134 0.125576485572768 1
0.12 0.5 0.001 73745490.9025955 0.1215948072291 1
0.12 0.5 0.001 76166417.1655289 0.124505565115501 1
0.12 0.5 0.001 78666817.9007159 0.122456086708412 1
0.12 0.5 0.001 81249302.1061405 0.125349687463547 1
0.12 0.5 0.001 83916564.4283016 0.122325636285797 1
0.12 0.5 0.001 86671387.9738922 0.12122822140967 1
0.12 0.5 0.001 89516647.213783 0.12757098212961 1
0.12 0.5 0.001 92455310.9823358 0.123688269411067 1
0.12 0.5 0.001 95490445.5751808 0.120467242266869 1
0.12 0.5 0.001 98625217.9486878 0.124335731178111 1
0.12 0.5 0.001 101862899.024469 0.12175793750005 1
0.12 0.5 0.001 105206867.102362 0.122179988916715 1
0.12 0.5 0.001 108660611.38546 0.127122897133641 1
0.12 0.5 0.001 112227735.620851 0.121687681402731 1
0.12 0.5 0.001 115911961.859889 0.124796023916527 1
0.12 0.5 0.001 119717134.341897 0.119416596615536 1
0.12 0.5 0.001 123647223.505371 0.121738353927307 1
0.12 0.5 0.001 127706330.130864 0.128400526876185 1
0.12 0.5 0.001 131898689.619867 0.130613328896923 1
0.12 0.5 0.001 136228676.414165 0.127068726742547 1
0.12 0.5 0.001 140700808.560269 0.122464440022135 1
0.12 0.5 0.001 145319752.42369 0.124471526624207 1
0.12 0.5 0.001 150090327.557973 0.124838981138787 1
0.12 0.5 0.001 155017511.733577 0.123302728343511 1
0.12 0.5 0.001 160106446.131832 0.123581148074063 1
0.12 0.5 0.001 165362440.709419 0.119109661094703 1
0.12 0.5 0.001 170790979.738943 0.123257509842048 1
0.12 0.5 0.001 176397727.531405 0.124216969118615 1
0.12 0.5 0.001 182188534.346517 0.12618085991529 1
0.12 0.5 0.001 188169442.497055 0.121052646004553 1
0.12 0.5 0.001 194346692.653602 0.12265354762403 1
0.12 0.5 0.001 200726730.356257 0.127570976805144 1
0.12 0.5 0.001 207316212.740124 0.119739762144995 1
0.12 0.5 0.001 214122015.481573 0.123961653857146 1
0.12 0.5 0.001 221151239.972549 0.120895432286505 1
0.12 0.5 0.001 228411220.730382 0.121947290856926 1
0.12 0.5 0.001 235909533.050863 0.120406743054858 1
0.12 0.5 0.001 243654000.912547 0.122037976983356 1
0.12 0.5 0.001 251652705.14054 0.12719142147696 1
0.12 0.5 0.001 259913991.838294 0.125897120100666 1
0.12 0.5 0.001 268446481.096197 0.124254912954426 1
0.12 0.5 0.001 277259075.986048 0.124650699042758 1
0.12 0.5 0.001 286360971.850811 0.129011186248588 1
0.12 0.5 0.001 295761665.899326 0.12160272316532 1
0.12 0.5 0.001 305470967.115997 0.116473674092084 1
0.12 0.5 0.001 315499006.495809 0.125423422179759 1
0.12 0.5 0.001 325856247.615323 0.120738588171041 1
0.12 0.5 0.001 336553497.550709 0.130012477717164 1
0.12 0.5 0.001 347601918.154197 0.121667327729384 1
0.12 0.5 0.001 359013037.700706 0.121685731400998 1
0.12 0.5 0.001 370798762.916817 0.126803618533321 1
0.12 0.5 0.001 382971391.404629 0.120570280283539 1
0.12 0.5 0.001 395543624.473471 0.124024833427347 1
0.12 0.5 0.001 408528580.392857 0.128477672563679 1
0.12 0.5 0.001 421939808.080502 0.12578725486758 1
0.12 0.5 0.001 435791301.239702 0.125537891029742 1
0.12 0.5 0.001 450097512.960805 0.125539525532654 1
0.12 0.5 0.001 464873370.802026 0.124963455203344 1
0.12 0.5 0.001 480134292.365346 0.119404390047999 1
0.12 0.5 0.001 495896201.383722 0.122406888147603 1
0.12 0.5 0.001 512175544.336424 0.125497212959463 1
0.12 0.5 0.001 528989307.609815 0.12489997387728 1
0.12 0.5 0.001 546355035.221486 0.125649047827376 1
0.12 0.5 0.001 564290847.126254 0.122568087054298 1
0.12 0.5 0.001 582815458.123084 0.128193235217137 1
0.12 0.5 0.001 601948197.382729 0.12706145082588 1
0.12 0.5 0.001 621709028.616383 0.124826440513337 1
0.12 0.5 0.001 642118570.906476 0.117042427431006 1
0.12 0.5 0.001 663198120.221266 0.122280500593546 1
0.12 0.5 0.001 684969671.635745 0.122387106062777 1
0.12 0.5 0.001 707455942.281988 0.128471887714804 1
0.12 0.5 0.001 730680395.052952 0.123701279720081 1
0.12 0.5 0.001 754667263.08439 0.120394399883518 1
0.12 0.5 0.001 779441575.040495 0.122641533280186 1
0.12 0.5 0.001 805029181.229597 0.119257438842731 1
0.12 0.5 0.001 831456780.577205 0.124370978600937 1
0.12 0.5 0.001 858751948.484518 0.128281445541221 1
0.12 0.5 0.001 886943165.60147 0.122485680331897 1
0.12 0.5 0.001 916059847.544373 0.124618237617941 1
0.12 0.5 0.001 946132375.589078 0.120857817017631 1
0.12 0.5 0.001 977192128.3718 0.123680098457993 1
