F_ST h2 p N d power
0.06 0.5 0.001 1433219.22550357 0.501080174107017 1
0.06 0.5 0.001 1480269.12673951 0.499981106923469 1
0.06 0.5 0.001 1528863.58805873 0.490808900128297 1
0.06 0.5 0.001 1579053.31447418 0.489235951474081 1
0.06 0.5 0.001 1630890.67554933 0.510821308103554 1
0.06 0.5 0.001 1684429.76004232 0.489197239311544 1
0.06 0.5 0.001 1739726.4323438 0.460712833604146 1
0.06 0.5 0.001 1796838.39076772 0.499914081655434 1
0.06 0.5 0.001 1855825.22775552 0.508866988442284 1
0.06 0.5 0.001 1916748.49205681 0.493304636573731 1
0.06 0.5 0.001 1979671.75295133 0.500501758838217 1
0.06 0.5 0.001 2044660.66657912 0.502408960786884 1
0.06 0.5 0.001 2111783.04444824 0.500023793938566 1
0.06 0.5 0.001 2181108.92419152 0.49487820078521 1
0.06 0.5 0.001 2252710.64264598 0.505363034218578 1
0.06 0.5 0.001 2326662.91133146 0.499062236510522 1
0.06 0.5 0.001 2403042.89440697 0.508140651664595 1
0.06 0.5 0.001 2481930.28918626 0.495472514367604 1
0.06 0.5 0.001 2563407.40929651 0.515890685712004 1
0.06 0.5 0.001 2647559.27056706 0.504323662077868 1
0.06 0.5 0.001 2734473.67973759 0.487427299597361 1
0.06 0.5 0.001 2824241.32607844 0.500778464858 1
0.06 0.5 0.001 2916955.87601879 0.503711081211376 1
0.06 0.5 0.001 3012714.07088116 0.489989316715353 1
0.06 0.5 0.001 3111615.82782436 0.496106097808684 1
0.06 0.5 0.001 3213764.34410028 0.496229657441719 1
0.06 0.5 0.001 3319266.20473319 0.483564242341485 1
0.06 0.5 0.001 3428231.49373397 0.494076023110769 1
0.06 0.5 0.001 3540773.90896527 0.492830868602414 1
0.06 0.5 0.001 3657010.88077749 0.490051101022811 1
0.06 0.5 0.001 3777063.69453937 0.479151900897179 1
0.06 0.5 0.001 3901057.61719099 0.497722141677967 1
0.06 0.5 0.001 4029122.02795134 0.488882289222017 1
0.06 0.5 0.001 4161390.55331671 0.48798701809233 1
0.06 0.5 0.001 4298001.2064908 0.488055927333185 1
0.06 0.5 0.001 4439096.53139217 0.492152158773602 1
0.06 0.5 0.001 4584823.7513891 0.505974262254964 1
0.06 0.5 0.001 4735334.92291712 0.491640096539981 1
0.06 0.5 0.001 4890787.09413959 0.510584280402796 1
0.06 0.5 0.001 5051342.46881677 0.490537487164447 1
0.06 0.5 0.001 5217168.57555435 0.503512443227744 1
0.06 0.5 0.001 5388438.44260822 0.501162931485273 1
0.06 0.5 0.001 5565330.77842764 0.504904828460407 1
0.06 0.5 0.001 5748030.15812536 0.489458003161859 1
0.06 0.5 0.001 5936727.21606913 0.493946143425742 1
0.06 0.5 0.001 6131618.84479577 0.489083100617737 1
0.06 0.5 0.001 6332908.40045511 0.491525110236643 1
0.06 0.5 0.001 6540805.91499826 0.484101644905261 1
0.06 0.5 0.001 6755528.31533164 0.50500786729498 1
0.06 0.5 0.001 6977299.64966554 0.489766955253313 1
0.06 0.5 0.001 7206351.32129306 0.485195696944943 1
0.06 0.5 0.001 7442922.33004376 0.521277418974421 1
0.06 0.5 0.001 7687259.52166374 0.48042732141297 1
0.06 0.5 0.001 7939617.84538229 0.506553640135534 1
0.06 0.5 0.001 8200260.61993413 0.501530789031754 1
0.06 0.5 0.001 8469459.80831458 0.497308843462865 1
0.06 0.5 0.001 8747496.30155442 0.478894643334299 1
0.06 0.5 0.001 9034660.21181053 0.482335410969176 1
0.06 0.5 0.001 9331251.17507824 0.507350180736704 1
0.06 0.5 0.001 9637578.66384109 0.512026589957791 1
0.06 0.5 0.001 9953962.30998424 0.505104799027186 1
