F_ST h2 p N d power
0.06 0.5 0.001 9593.20947793824 0.242154092956402 0.648574278731458
0.06 0.5 0.001 9908.13656685867 0.253440946044152 0.65458724717447
0.06 0.5 0.001 10233.4021219164 0.237854514557012 0.652789461272743
0.06 0.5 0.001 10569.3455355799 0.255294610877458 0.746754708874087
0.06 0.5 0.001 10916.3173419361 0.251724441526409 0.738776139368499
0.06 0.5 0.001 11274.6795824495 0.246709900189494 0.74001083193582
0.06 0.5 0.001 11644.8061837269 0.247384438763942 0.753781861545023
0.06 0.5 0.001 12027.0833476851 0.247814462361012 0.779584721954427
0.06 0.5 0.001 12421.9099545262 0.24013430905833 0.772169144744917
0.06 0.5 0.001 12829.6979789415 0.255018272283824 0.816533120907222
0.06 0.5 0.001 13250.8729199795 0.242460788735044 0.79587899076537
0.06 0.5 0.001 13685.8742450252 0.254893538483059 0.860670355292918
0.06 0.5 0.001 14135.155848354 0.242706845466734 0.819814102759458
0.06 0.5 0.001 14599.1865247398 0.249928177696969 0.862067767194941
0.06 0.5 0.001 15078.4504586105 0.235599397973912 0.831291095232835
0.06 0.5 0.001 15573.4477292614 0.249434192673623 0.888527449698796
0.06 0.5 0.001 16084.6948326536 0.247445758725639 0.871579499478005
0.06 0.5 0.001 16612.7252203429 0.241137043709286 0.899655195805785
0.06 0.5 0.001 17158.0898561001 0.250730012489978 0.920233549290169
0.06 0.5 0.001 17721.3577908036 0.254629229194067 0.936822312717591
0.06 0.5 0.001 18303.1167562061 0.249835364672289 0.942070723449161
0.06 0.5 0.001 18903.9737781922 0.24797519944662 0.950472747927959
0.06 0.5 0.001 19524.5558101686 0.250965313376478 0.95125783611049
0.06 0.5 0.001 20165.5103872475 0.246519322335332 0.962929715572884
0.06 0.5 0.001 20827.5063019051 0.24669689219396 0.960887691506639
0.06 0.5 0.001 21511.2343018217 0.247203826912656 0.967484681169278
0.06 0.5 0.001 22217.4078106288 0.238388845406576 0.969323131657961
0.06 0.5 0.001 22946.7636723194 0.246615225028205 0.977454927964175
0.06 0.5 0.001 23700.0629200933 0.244065216602072 0.980522906241046
0.06 0.5 0.001 24478.0915704444 0.237878208172564 0.981356944702721
0.06 0.5 0.001 25281.661443315 0.246108008114494 0.989104417655274
0.06 0.5 0.001 26111.6110091746 0.24323752178873 0.989789214579829
0.06 0.5 0.001 26968.8062639069 0.248983310859327 0.994019188560232
0.06 0.5 0.001 27854.1416324177 0.245540762611847 0.996372744031997
0.06 0.5 0.001 28768.540901906 0.242589946159502 0.995200635440158
0.06 0.5 0.001 29712.9581857733 0.241857990998388 0.997265502350068
0.06 0.5 0.001 30688.3789191764 0.257363166728228 0.998678023264846
0.06 0.5 0.001 31695.8208872612 0.242349718415978 0.99730483829065
0.06 0.5 0.001 32736.3352871525 0.241778335942774 0.998621574018164
0.06 0.5 0.001 33811.0078248068 0.244766445613381 0.999344790668827
0.06 0.5 0.001 34920.9598478727 0.2505928094854 0.999305498934907
0.06 0.5 0.001 36067.3495157403 0.251265129091685 0.999769799370023
0.06 0.5 0.001 37251.3730080021 0.248825348086849 0.999749229209041
0.06 0.5 0.001 38474.2657725851 0.253998592223202 0.999845136170159
0.06 0.5 0.001 39737.3038148561 0.244446488804702 0.999885339517072
0.06 0.5 0.001 41041.8050290471 0.249165473748391 0.999968168411661
0.06 0.5 0.001 42389.1305733878 0.252242170610797 0.999963888987878
0.06 0.5 0.001 43780.6862903817 0.24701428148056 0.99996615083384
0.06 0.5 0.001 45217.924173707 0.239662585075504 0.999966416862279
0.06 0.5 0.001 46702.3438832733 0.241862128094647 0.99998781504256
0.06 0.5 0.001 48235.4943100147 0.247109212925509 0.999996588172664
0.06 0.5 0.001 49818.9751920517 0.252917883657257 0.999997883260483
0.06 0.5 0.001 51454.4387839092 0.24268636121821 0.999997208612974
0.06 0.5 0.001 53143.5915805324 0.246679767606325 0.999999428235495
0.06 0.5 0.001 54888.1960978968 0.247508290210941 0.999999338197534
0.06 0.5 0.001 56690.0727120743 0.247465826554131 0.999999849497658
0.06 0.5 0.001 58551.1015586724 0.248248553574132 0.99999991469537
0.06 0.5 0.001 60473.2244946265 0.241497968721152 0.999999688050675
0.06 0.5 0.001 62458.4471243962 0.251362491688704 0.999999992593346
0.06 0.5 0.001 64508.8408926769 0.241455419300295 0.999999978371407
0.06 0.5 0.001 66626.5452458115 0.25078792584002 0.999999998739633
0.06 0.5 0.001 68813.7698641567 0.256413501220776 0.999999999611995
0.06 0.5 0.001 71072.7969677341 0.246874691601641 0.999999998623198
0.06 0.5 0.001 73405.9836975721 0.255060245362009 0.999999999988853
0.06 0.5 0.001 75815.7645752212 0.251835472978529 0.999999999988141
0.06 0.5 0.001 78304.6540430118 0.257598923255041 0.999999999999579
0.06 0.5 0.001 80875.2490877046 0.247098609984781 0.999999999995006
0.06 0.5 0.001 83530.2319502679 0.24550447024183 0.999999999996111
0.06 0.5 0.001 86272.3729246145 0.245832352637825 0.999999999997482
0.06 0.5 0.001 89104.5332482152 0.246140922375217 0.999999999998165
0.06 0.5 0.001 92029.6680876041 0.257047996432282 0.999999999999999
0.06 0.5 0.001 95050.8296218951 0.240737300405898 0.99999999999998
0.06 0.5 0.001 98171.1702275218 0.247825565123063 0.999999999999995
0.06 0.5 0.001 101393.945767529 0.251044903451584 1
0.06 0.5 0.001 104722.518988844 0.245287195515489 1
0.06 0.5 0.001 108160.363031071 0.254692194625222 1
0.06 0.5 0.001 111711.065050482 0.251154295522194 1
0.06 0.5 0.001 115378.329962966 0.244483484385173 1
0.06 0.5 0.001 119165.984309856 0.239222365783561 1
0.06 0.5 0.001 123077.980250667 0.247873834008963 1
0.06 0.5 0.001 127118.399686903 0.250867413083138 1
0.06 0.5 0.001 131291.458521247 0.247957054288414 1
0.06 0.5 0.001 135601.511056563 0.243986406330153 1
0.06 0.5 0.001 140053.054539322 0.244609628564937 1
0.06 0.5 0.001 144650.733852165 0.247201078681025 1
0.06 0.5 0.001 149399.346360526 0.245696338126572 1
0.06 0.5 0.001 154303.846918356 0.249557885660145 1
0.06 0.5 0.001 159369.353038178 0.242953947898016 1
0.06 0.5 0.001 164601.150230855 0.230492194334111 1
0.06 0.5 0.001 170004.697520672 0.241522433185646 1
0.06 0.5 0.001 175585.633141447 0.255695123294981 1
0.06 0.5 0.001 181349.78041965 0.25729705992178 1
0.06 0.5 0.001 187303.153850643 0.251243501111037 1
0.06 0.5 0.001 193451.965374405 0.241823148666028 1
0.06 0.5 0.001 199802.630857255 0.250268210048307 1
0.06 0.5 0.001 206361.776786386 0.247500622717249 1
0.06 0.5 0.001 213136.247184144 0.247738229666796 1
0.06 0.5 0.001 220133.110749303 0.241383846798611 1
0.06 0.5 0.001 227359.668232772 0.246572093770411 1
0.06 0.5 0.001 234823.460055428 0.251825564168411 1
0.06 0.5 0.001 242532.274176036 0.25531335355927 1
0.06 0.5 0.001 250494.15421745 0.253042847210484 1
0.06 0.5 0.001 258717.407859592 0.25120236932154 1
0.06 0.5 0.001 267210.615507944 0.248927784212659 1
0.06 0.5 0.001 275982.639246618 0.246768543126497 1
0.06 0.5 0.001 285042.632085343 0.245642271277674 1
0.06 0.5 0.001 294400.047510003 0.240917050687627 1
0.06 0.5 0.001 304064.649346707 0.255904034692247 1
0.06 0.5 0.001 314046.521949675 0.242995250984517 1
0.06 0.5 0.001 324356.080723581 0.257958333313537 1
0.06 0.5 0.001 335004.082991314 0.24158711249225 1
0.06 0.5 0.001 346001.639218511 0.243704407529722 1
0.06 0.5 0.001 357360.224606579 0.241712829227701 1
0.06 0.5 0.001 369091.691066278 0.249604192575246 1
0.06 0.5 0.001 381208.279584389 0.243387558431662 1
0.06 0.5 0.001 393722.632996348 0.243171764749673 1
0.06 0.5 0.001 406647.809178186 0.244445570751807 1
0.06 0.5 0.001 419997.294671531 0.247031421997594 1
0.06 0.5 0.001 433785.018755898 0.254389958045094 1
0.06 0.5 0.001 448025.367982949 0.24782895391931 1
0.06 0.5 0.001 462733.201187869 0.248775544366623 1
0.06 0.5 0.001 477923.864993559 0.259172564516257 1
0.06 0.5 0.001 493613.209823792 0.251424895241715 1
0.06 0.5 0.001 509817.606442043 0.24832540286743 1
0.06 0.5 0.001 526553.963033276 0.246485137534798 1
0.06 0.5 0.001 543839.74284648 0.249482477006767 1
0.06 0.5 0.001 561692.982416382 0.247419525395551 1
0.06 0.5 0.001 580132.310383338 0.234714118594951 1
0.06 0.5 0.001 599176.966931061 0.246505835717848 1
0.06 0.5 0.001 618846.82386244 0.242687174703843 1
0.06 0.5 0.001 639162.405334401 0.247325895091105 1
0.06 0.5 0.001 660144.909273488 0.246956704643599 1
0.06 0.5 0.001 681816.229494448 0.254571833011603 1
0.06 0.5 0.001 704198.97854493 0.251100000400479 1
0.06 0.5 0.001 727316.511300145 0.242063518641658 1
0.06 0.5 0.001 751192.949332097 0.250187107662249 1
0.06 0.5 0.001 775853.206078784 0.240077162471112 1
0.06 0.5 0.001 801323.012839689 0.245983370921851 1
0.06 0.5 0.001 827628.945624635 0.257325072921409 1
0.06 0.5 0.001 854798.452884042 0.247365263728306 1
0.06 0.5 0.001 882859.884149515 0.244777613730861 1
0.06 0.5 0.001 911842.519614656 0.246831783619701 1
0.06 0.5 0.001 941776.600686952 0.243546524133036 1
0.06 0.5 0.001 972693.361542618 0.249955737054417 1
0.06 0.5 0.001 1004625.06171734 0.240322964069252 1
0.06 0.5 0.001 1037605.01976691 0.25120874384004 1
0.06 0.5 0.001 1071667.64803286 0.242224913530973 1
0.06 0.5 0.001 1106848.48854941 0.247129372492038 1
0.06 0.5 0.001 1143184.25012915 0.249321906832303 1
0.06 0.5 0.001 1180712.84666619 0.237228730624929 1
0.06 0.5 0.001 1219473.43669674 0.251122445571769 1
0.06 0.5 0.001 1259506.46425836 0.25186788469688 1
0.06 0.5 0.001 1300853.70109057 0.242490908364747 1
0.06 0.5 0.001 1343558.29022083 0.252538195155695 1
0.06 0.5 0.001 1387664.79098131 0.2471511119854 1
0.06 0.5 0.001 1433219.22550357 0.250289123412693 1
0.06 0.5 0.001 1480269.12673951 0.253619816340325 1
0.06 0.5 0.001 1528863.58805873 0.249529537168503 1
0.06 0.5 0.001 1579053.31447418 0.245925625976943 1
0.06 0.5 0.001 1630890.67554933 0.232670250288484 1
0.06 0.5 0.001 1684429.76004232 0.246606368104011 1
0.06 0.5 0.001 1739726.4323438 0.242432079434391 1
0.06 0.5 0.001 1796838.39076772 0.249452150456115 1
0.06 0.5 0.001 1855825.22775552 0.248454074407851 1
0.06 0.5 0.001 1916748.49205681 0.249273002658408 1
0.06 0.5 0.001 1979671.75295133 0.251216900071177 1
0.06 0.5 0.001 2044660.66657912 0.256536110817334 1
0.06 0.5 0.001 2111783.04444824 0.249054515251789 1
0.06 0.5 0.001 2181108.92419152 0.256496655500585 1
0.06 0.5 0.001 2252710.64264598 0.255443514423027 1
0.06 0.5 0.001 2326662.91133146 0.245961700268564 1
0.06 0.5 0.001 2403042.89440697 0.255786582419313 1
0.06 0.5 0.001 2481930.28918626 0.248592203335018 1
0.06 0.5 0.001 2563407.40929651 0.244569326297306 1
0.06 0.5 0.001 2647559.27056706 0.241325862060156 1
0.06 0.5 0.001 2734473.67973759 0.248013112649066 1
0.06 0.5 0.001 2824241.32607844 0.258155457657298 1
0.06 0.5 0.001 2916955.87601879 0.245769748861344 1
0.06 0.5 0.001 3012714.07088116 0.264067424526458 1
0.06 0.5 0.001 3111615.82782436 0.245110479139019 1
0.06 0.5 0.001 3213764.34410028 0.248108734558051 1
0.06 0.5 0.001 3319266.20473319 0.248381119591676 1
0.06 0.5 0.001 3428231.49373397 0.25497623108141 1
0.06 0.5 0.001 3540773.90896527 0.254909862255841 1
0.06 0.5 0.001 3657010.88077749 0.248910920846545 1
0.06 0.5 0.001 3777063.69453937 0.253559778687954 1
0.06 0.5 0.001 3901057.61719099 0.24461035078388 1
0.06 0.5 0.001 4029122.02795134 0.245424865667986 1
0.06 0.5 0.001 4161390.55331671 0.24212037363272 1
0.06 0.5 0.001 4298001.2064908 0.254436762763494 1
0.06 0.5 0.001 4439096.53139217 0.246589858002472 1
0.06 0.5 0.001 4584823.7513891 0.251620455939665 1
0.06 0.5 0.001 4735334.92291712 0.248896386605609 1
0.06 0.5 0.001 4890787.09413959 0.243146277536914 1
0.06 0.5 0.001 5051342.46881677 0.244246811513663 1
0.06 0.5 0.001 5217168.57555435 0.252841349598289 1
0.06 0.5 0.001 5388438.44260822 0.2408831848818 1
0.06 0.5 0.001 5565330.77842764 0.237960966249639 1
0.06 0.5 0.001 5748030.15812536 0.246967202437737 1
0.06 0.5 0.001 5936727.21606913 0.247624502816018 1
0.06 0.5 0.001 6131618.84479577 0.248106613113272 1
0.06 0.5 0.001 6332908.40045511 0.25811274375141 1
0.06 0.5 0.001 6540805.91499826 0.251641868781995 1
0.06 0.5 0.001 6755528.31533164 0.238757850345007 1
0.06 0.5 0.001 6977299.64966554 0.247882222037464 1
0.06 0.5 0.001 7206351.32129306 0.245974318183291 1
0.06 0.5 0.001 7442922.33004376 0.244240518996735 1
0.06 0.5 0.001 7687259.52166374 0.257277593648559 1
0.06 0.5 0.001 7939617.84538229 0.245946794522033 1
0.06 0.5 0.001 8200260.61993413 0.241233671578901 1
0.06 0.5 0.001 8469459.80831458 0.250042447718224 1
0.06 0.5 0.001 8747496.30155442 0.24386289659061 1
0.06 0.5 0.001 9034660.21181053 0.248567463647066 1
0.06 0.5 0.001 9331251.17507824 0.250711098641851 1
0.06 0.5 0.001 9637578.66384109 0.246283466168886 1
0.06 0.5 0.001 9953962.30998424 0.248121164959771 1
0.06 0.5 0.001 10280732.2383086 0.239839769256348 1
0.06 0.5 0.001 10618229.4109938 0.236901369301147 1
0.06 0.5 0.001 10966805.9833687 0.25012644561901 1
0.06 0.5 0.001 11326825.6713615 0.249772183484701 1
0.06 0.5 0.001 11698664.1310131 0.242344314912177 1
0.06 0.5 0.001 12082709.3504478 0.242398885776389 1
0.06 0.5 0.001 12479362.0547131 0.254330040200154 1
0.06 0.5 0.001 12889036.1239089 0.252259372573249 1
0.06 0.5 0.001 13312159.0250431 0.251114502734066 1
0.06 0.5 0.001 13749172.2580642 0.249594790889237 1
0.06 0.5 0.001 14200531.8165368 0.254806066032437 1
0.06 0.5 0.001 14666708.6634397 0.239174858366957 1
0.06 0.5 0.001 15148189.2225835 0.247368967752242 1
0.06 0.5 0.001 15645475.886161 0.241646198821578 1
0.06 0.5 0.001 16159087.5389592 0.245339519224296 1
0.06 0.5 0.001 16689560.0997802 0.24882324413619 1
0.06 0.5 0.001 17237447.0806362 0.248121243901532 1
0.06 0.5 0.001 17803320.1643012 0.25415425022022 1
0.06 0.5 0.001 18387769.8008233 0.249738120782283 1
0.06 0.5 0.001 18991405.8236194 0.252413162578384 1
0.06 0.5 0.001 19614858.0857943 0.248558595852618 1
0.06 0.5 0.001 20258777.1173502 0.245428203115254 1
0.06 0.5 0.001 20923834.8039698 0.249901691357784 1
0.06 0.5 0.001 21610725.0880838 0.250416535088583 1
0.06 0.5 0.001 22320164.6929523 0.247338092276699 1
0.06 0.5 0.001 23052893.8705171 0.251739165656789 1
0.06 0.5 0.001 23809677.1738036 0.235853685548367 1
0.06 0.5 0.001 24591304.2546805 0.251970555914628 1
0.06 0.5 0.001 25398590.6878072 0.236666056842591 1
0.06 0.5 0.001 26232378.8216312 0.256209265791758 1
0.06 0.5 0.001 27093538.6573205 0.242402646522818 1
0.06 0.5 0.001 27982968.7565512 0.23892827405576 1
0.06 0.5 0.001 28901597.1790951 0.247604738260905 1
0.06 0.5 0.001 29850382.4511873 0.235755951105023 1
0.06 0.5 0.001 30830314.5656828 0.253434642883226 1
0.06 0.5 0.001 31842416.0150466 0.245671878124671 1
0.06 0.5 0.001 32887742.8582551 0.2414909944674 1
0.06 0.5 0.001 33967385.8227221 0.250999161929583 1
0.06 0.5 0.001 35082471.4423979 0.253622674832594 1
0.06 0.5 0.001 36234163.2332315 0.244962844118043 1
0.06 0.5 0.001 37423662.9072198 0.246714604430394 1
0.06 0.5 0.001 38652211.6263126 0.24919285538066 1
0.06 0.5 0.001 39921091.2974805 0.248224569254104 1
0.06 0.5 0.001 41231625.9102975 0.25457351202472 1
0.06 0.5 0.001 42585182.9184341 0.245329331592867 1
0.06 0.5 0.001 43983174.6665023 0.255715155411006 1
0.06 0.5 0.001 45427059.8637404 0.263952741400666 1
0.06 0.5 0.001 46918345.106078 0.240607678643405 1
0.06 0.5 0.001 48458586.448165 0.255843902724755 1
0.06 0.5 0.001 50049391.0270095 0.24315083939833 1
0.06 0.5 0.001 51692418.738916 0.244307057390822 1
0.06 0.5 0.001 53389383.9714735 0.252129701487441 1
0.06 0.5 0.001 55142057.392403 0.247206849171657 1
0.06 0.5 0.001 56952267.7971283 0.257583402489285 1
0.06 0.5 0.001 58821904.0169996 0.245168979183126 1
0.06 0.5 0.001 60752916.8901608 0.253287255306449 1
0.06 0.5 0.001 62747321.2971157 0.24025001066544 1
0.06 0.5 0.001 64807198.2631197 0.244915476823501 1
0.06 0.5 0.001 66934697.1295867 0.248630508729173 1
0.06 0.5 0.001 69132037.7967813 0.247165153176418 1
0.06 0.5 0.001 71401513.040134 0.242216888006977 1
0.06 0.5 0.001 73745490.9025955 0.251318296295774 1
0.06 0.5 0.001 76166417.1655289 0.245164912751442 1
0.06 0.5 0.001 78666817.9007159 0.243937372056255 1
0.06 0.5 0.001 81249302.1061405 0.251190865072389 1
0.06 0.5 0.001 83916564.4283016 0.244730277757168 1
0.06 0.5 0.001 86671387.9738922 0.249273509898257 1
0.06 0.5 0.001 89516647.213783 0.247540676935339 1
0.06 0.5 0.001 92455310.9823358 0.242527219263737 1
0.06 0.5 0.001 95490445.5751808 0.254014249047948 1
0.06 0.5 0.001 98625217.9486878 0.252409946105392 1
0.06 0.5 0.001 101862899.024469 0.249918924075348 1
0.06 0.5 0.001 105206867.102362 0.243637107786534 1
0.06 0.5 0.001 108660611.38546 0.247498983560687 1
0.06 0.5 0.001 112227735.620851 0.260541036472436 1
0.06 0.5 0.001 115911961.859889 0.254685870923562 1
0.06 0.5 0.001 119717134.341897 0.247928282135963 1
0.06 0.5 0.001 123647223.505371 0.243969551869374 1
0.06 0.5 0.001 127706330.130864 0.245135126398795 1
0.06 0.5 0.001 131898689.619867 0.246427207984663 1
0.06 0.5 0.001 136228676.414165 0.249579009874336 1
0.06 0.5 0.001 140700808.560269 0.247538856826779 1
0.06 0.5 0.001 145319752.42369 0.243947315004686 1
0.06 0.5 0.001 150090327.557973 0.240042957778107 1
0.06 0.5 0.001 155017511.733577 0.246515472198702 1
0.06 0.5 0.001 160106446.131832 0.249220036159111 1
0.06 0.5 0.001 165362440.709419 0.245575702131774 1
0.06 0.5 0.001 170790979.738943 0.250253736783483 1
0.06 0.5 0.001 176397727.531405 0.245803692300248 1
0.06 0.5 0.001 182188534.346517 0.240279854887751 1
0.06 0.5 0.001 188169442.497055 0.251289087870113 1
0.06 0.5 0.001 194346692.653602 0.244505548711981 1
0.06 0.5 0.001 200726730.356257 0.244253300542079 1
0.06 0.5 0.001 207316212.740124 0.258351395714112 1
0.06 0.5 0.001 214122015.481573 0.244758723948075 1
0.06 0.5 0.001 221151239.972549 0.24935522841428 1
0.06 0.5 0.001 228411220.730382 0.245792308912536 1
0.06 0.5 0.001 235909533.050863 0.247391557367164 1
0.06 0.5 0.001 243654000.912547 0.245029348276604 1
0.06 0.5 0.001 251652705.14054 0.249267034556311 1
0.06 0.5 0.001 259913991.838294 0.253963432018477 1
0.06 0.5 0.001 268446481.096197 0.24408692313558 1
0.06 0.5 0.001 277259075.986048 0.250928752041556 1
0.06 0.5 0.001 286360971.850811 0.247514424431777 1
0.06 0.5 0.001 295761665.899326 0.242691443844205 1
0.06 0.5 0.001 305470967.115997 0.250438512838933 1
0.06 0.5 0.001 315499006.495809 0.246133021284242 1
0.06 0.5 0.001 325856247.615323 0.245036873324785 1
0.06 0.5 0.001 336553497.550709 0.237920033835782 1
0.06 0.5 0.001 347601918.154197 0.237462329337538 1
0.06 0.5 0.001 359013037.700706 0.249825929589214 1
0.06 0.5 0.001 370798762.916817 0.247272161111052 1
0.06 0.5 0.001 382971391.404629 0.249886867669407 1
0.06 0.5 0.001 395543624.473471 0.240490204565434 1
0.06 0.5 0.001 408528580.392857 0.239551429306813 1
0.06 0.5 0.001 421939808.080502 0.241974532657808 1
0.06 0.5 0.001 435791301.239702 0.243753134267193 1
0.06 0.5 0.001 450097512.960805 0.248326613909905 1
0.06 0.5 0.001 464873370.802026 0.238531561553361 1
0.06 0.5 0.001 480134292.365346 0.25488262354692 1
0.06 0.5 0.001 495896201.383722 0.244611777425509 1
0.06 0.5 0.001 512175544.336424 0.250357444943046 1
0.06 0.5 0.001 528989307.609815 0.241389397282822 1
0.06 0.5 0.001 546355035.221486 0.252307654285595 1
0.06 0.5 0.001 564290847.126254 0.252112156112813 1
0.06 0.5 0.001 582815458.123084 0.245912303437919 1
0.06 0.5 0.001 601948197.382729 0.244243623200831 1
0.06 0.5 0.001 621709028.616383 0.242364485471429 1
0.06 0.5 0.001 642118570.906476 0.24523342630461 1
0.06 0.5 0.001 663198120.221266 0.240457622078033 1
0.06 0.5 0.001 684969671.635745 0.250890813896354 1
0.06 0.5 0.001 707455942.281988 0.246912128813831 1
0.06 0.5 0.001 730680395.052952 0.26319222999948 1
0.06 0.5 0.001 754667263.08439 0.248561556643439 1
0.06 0.5 0.001 779441575.040495 0.241416417292563 1
0.06 0.5 0.001 805029181.229597 0.24076780641208 1
0.06 0.5 0.001 831456780.577205 0.243535632046934 1
0.06 0.5 0.001 858751948.484518 0.253815072392524 1
0.06 0.5 0.001 886943165.60147 0.248096703793877 1
0.06 0.5 0.001 916059847.544373 0.245374022309288 1
0.06 0.5 0.001 946132375.589078 0.243673498372575 1
0.06 0.5 0.001 977192128.3718 0.244678541826838 1
0.06 0.5 0.001 1009271514.63057 0.250787759031319 1
0.06 0.5 0.001 1042404007.02155 0.240336145960318 1
0.06 0.5 0.001 1076624177.04549 0.246542668333729 1
0.06 0.5 0.001 1111967731.1207 0.248391293935906 1
0.06 0.5 0.001 1148471547.84029 0.24770996098056 1
0.06 0.5 0.001 1186173716.45248 0.245004123108649 1
0.06 0.5 0.001 1225113576.60412 0.254379187891185 1
0.06 0.5 0.001 1265331759.38894 0.246217437507592 1
0.06 0.5 0.001 1306870229.74335 0.248297350766149 1
0.06 0.5 0.001 1349772330.23394 0.249579690640034 1
0.06 0.5 0.001 1394082826.28258 0.24909777337952 1
0.06 0.5 0.001 1439847952.87601 0.240494564560431 1
0.06 0.5 0.001 1487115462.80895 0.243522048454825 1
0.06 0.5 0.001 1535934676.5109 0.250478203623345 1
